word,count
向秀芳,1
南方,2
媒体,2
钟小韵据,1
国际,5
航空运输,2
协会,2
统计,4
各国,3
政府,13
承诺,4
航空公司,44
财政,5
援助,14
资金,6
规模,3
亿美元,20
新冠,6
肺炎,5
疫情,8
阴霾,1
全球,13
出行,1
旅游,1
市场需求,1
冰点,1
航空,18
企业,3
破产,26
法院,2
常客,1
集团,7
月份,2
共有,1
申请,17
倒闭,1
覆盖,1
大洲,1
困境,1
苦苦,1
挣扎,1
试图,1
节省开支,2
缩减,1
经营,2
运营,9
面对,3
这场,2
影响,2
空前,1
危机,6
巨头,1
难以,1
自保,1
简称,1
航协,3
一份,1
报告,2
年底,2
航空业,7
债务,2
高达,1
年初,1
增加,1
机构,1
总干事,1
首席,3
执行官,3
亚历山大,1
德朱,1
尼亚,1
呼吁,1
大规模,1
救援,1
迫在眉睫,1
并非,2
支援,1
同意,1
伸出,2
援手,2
免费,3
午餐,3
拉锯,1
接受,4
严苛,1
条件,4
比如说,1
丧失,1
控制权,1
放弃,2
市场份额,1
背负,1
掀起,1
新一轮,1
事实上,1
经济,3
表现,1
疲软,1
行业,2
竞争,1
激烈,1
背景,1
陷入困境,2
一年,2
称为,1
航空史,1
速度,1
最快,1
印度,1
捷特,1
英国,3
托马斯,1
库克,1
巴西,1
哥伦比亚,4
法国,2
蓝鹰,1
多家,1
航司,1
宣告破产,2
黑天鹅,1
产业,1
雪上加霜,1
欧洲,3
走向,1
清算,3
意大利,1
第二,3
暂停,6
天后,2
土耳其,1
不到,1
一个月,1
支线,8
英国航空公司,1
接管,1
程序,3
财务,2
英国政府,1
求援,1
拒绝,5
官网,1
正式,1
公告,1
告知,1
乘客,1
航班,1
停飞,1
感慨,1
资产,1
暴发,1
欧洲各国,1
纷纷,2
出台,1
措施,4
空中交通,1
遭受,1
重创,1
加速,1
推向,1
境地,1
瑞典,2
因新冠,1
病毒,1
传播,1
导致,1
需求,1
急剧下降,1
公司,7
困难,1
不得不,1
重组,4
德国汉莎航空,1
旗下,2
廉价,1
德国,2
之翼,1
永久,1
关闭,2
随后,1
挪威,1
丹麦,1
四家子,1
蔓延,1
盈利,1
能力,2
领先,1
美国航空公司,3
中旬,1
美国,3
第一家,1
冠状病毒,1
联合,1
快递,1
品牌,1
美国联合航空公司,3
子公司,2
报道,2
计划,2
另一家,1
合并,1
几天,1
一家,2
达美航空公司,1
服务,1
停止,1
迈阿密,1
国际航空公司,2
包机,1
阿拉斯加州,1
保护,5
等待,1
美国财政部,2
拉美地区,1
行业龙头,1
国有,1
相继,1
拉美,1
支付,2
到期,1
债券,1
哥伦比亚政府,1
厄瓜多尔,1
国家,3
阶段,1
拉丁美洲,1
塔姆,5
紧随,1
竞争对手,1
纽约,1
数周,1
巴西政府,1
谈判,1
寻求,2
尚未可知,1
智利政府,1
最终,2
股东,1
支持,4
一系列,1
艰难,1
减轻,1
这次,1
前所未有,1
中断,1
最佳,1
选择,1
迄今为止,1
流行,1
期间,1
市场,1
惨烈,1
亚太地区,2
怎能,1
独善其身,1
维珍,3
澳大利亚,3
托管,2
冲击,1
受害者,1
此前,1
澳洲,1
亿澳元,2
贷款,9
创始人,1
亿万富豪,1
理查德,1
布兰森,1
爵士,1
员工,1
一封信,1
中说,1
有史以来,1
最具,1
挑战性,1
时刻,1
毛里求斯,2
印度洋,1
地区,2
发表声明,1
性质,1
自愿,1
泰国,2
中央,1
受理,1
案件,1
超过,2
席卷,1
很多,1
降低,1
营业,1
成本,2
业务,1
此次,1
公共卫生,1
事件,1
自救,1
中国民航,1
管理,3
干部,1
学院,1
教授,1
建军,1
近日,1
央视,1
采访,2
分析,1
各家,1
现金流,1
监测数据,1
来看,1
大部分,1
救助,4
一两个,1
高峰期,1
指出,1
旅行,1
持续,1
多年,1
至少,1
客运量,1
回到,1
水平,1
拯救,1
澳大利亚政府,1
救济,1
一揽子,1
涉及,2
退费,1
免除,1
燃油费,1
国内,3
服务费,1
费用,1
达成,2
总计,2
联邦政府,3
协议,4
偿还,1
赠款,3
私人,1
融资,1
梳理,1
美国航空,1
一笔,2
美国联合航空,1
达美航空,1
补贴,1
资格,1
法航,2
荷航,2
欧元,3
截止,1
月底,1
共计,1
左右为难,1
巨额,1
高管,1
薪酬,1
款项,1
回购,1
股票,2
裁员,1
一部分,1
认股权证,1
固定价格,1
转换,2
附加条件,2
荷兰政府,1
签订,1
环境,2
排放量,1
比年,1
减少,2
一半,1
德国政府,4
汉莎航空,7
更为,1
苛刻,1
股份,1
有权,2
收购,1
情况,1
持股,1
比例,1
提高,1
一股,1
任命,1
两个,2
独立,1
专家,1
监事,1
一位,1
审计,1
委员会,2
成员,2
汉莎,1
管理层,1
限薪,1
未来,1
股息,1
受到限制,1
业绩,2
收益率,1
达标,1
最早,1
股权,1
资本,1
股本,1
当地,2
欧盟,2
提出,1
法兰克福,1
慕尼黑,1
机场,2
升降,1
份额,1
起飞,1
降落,1
三分之二,1
难以承受,1
代价,1
时间,1
监事会,1
这一,1
至此,1
之间,1
一场,1
拉锯战,1
有待,1
观察,1
拥有,1
雄厚,1
现金,1
储备,1
才能,2
生存,1
尽可能,1
削减,1
损失,1
咨询,1
总监,1
约翰,1
斯特里,1
克兰,1
衰退,1
发展,1
走出,1
低谷,1
仍旧,1
未知数,1
