word,count
行情,1
美国航空,9
股续,2
集团,4
大涨,2
达美航空,9
西南航空,5
波音,6
涨约美股,2
全线,1
高开,3
航空,12
走强,3
美国,3
三大,2
股指,2
集体,2
开道,2
指涨,2
纳指,4
涨标,4
指数,3
涨瑞幸,3
咖啡,4
昨日,3
收涨,3
近美股,2
涨超,10
联合,5
大陆,5
涨近,4
波音美国航空,1
涨约开盘,1
普涨,1
股大涨,2
涨升,1
美元,1
股较,1
低点,1
反弹美股,1
盘前,2
消息,1
速报,1
非农,1
就业人口,1
意外,1
增加,1
人为,1
历史,1
单月,1
新增,1
就业人数,1
最多,1
截至,1
发稿,1
期货,2
部长级,1
会议,1
代表,1
欧佩克,2
国家,1
同意,1
遵守,1
配额,1
现有,1
减产,1
规模,1
延长,1
至少,1
一个月,1
时间,1
蓬佩奥,1
警告,1
中企,1
财务,1
欺诈,1
耿爽,1
回应,1
中方,1
上市,5
公司财务,1
造假,1
始终,1
容忍,1
京东,2
发行,1
亿股,1
售价,1
港元,1
筹资,1
不超,1
亿美元,1
机构,1
投资者,1
兴趣浓厚,1
排除,1
三年,1
分拆,1
子公司,1
今晚,1
登陆,1
纳斯达克,1
瑞幸,1
美股,1
芙尼盘,1
涨幅,3
至此,1
报道,1
称路威,1
酩轩,1
放弃,1
交易价格,1
谈判,1
网易,1
二次,1
公开,1
发售,1
初步,1
录得,1
逾倍,1
超购,1
超过,1
万人,1
申请,1
该股,1
指导,1
发行价,1
据悉,1
每股,1
港元美股,1
股盘,1
波音美股,1
强势,1
走高,1
美国联合航空,1
涨超美国航空,1
美联航,1
涨约,1
